winnerIndex,seed,turns,crystalWin,unitWin,co_generations,co_sumChampionHostFindGen,co_championHostFitnesses,co_sumChampionParasiteFindGen,co_championParasiteFitnesses,oe_generations,oe_sumChampionHostFindGen,oe_championFitnesses
,,,,,40.0,,4770.833333333333,,-95.93478260869566,436.0,,-1103.0
,,,,,38.0,,3781.5333333333333,,-5.027777777777778,425.0,,-1207.0
,,,,,40.0,,-3079.0,,335.0952380952381,397.0,,8468.0
,,,,,42.0,,-3567.5,,394.6,484.0,,6822.0
,,,,,39.0,,-4609.0,,358.36842105263156,454.0,,7184.0
,,,,,40.0,,-1691.5,,112.93333333333334,427.0,,8284.0
,,,,,42.0,,-3732.1666666666665,,211.94444444444446,432.0,,6330.0
,,,,,44.0,,-4089.0,,325.1666666666667,459.0,,6878.0
,,,,,43.0,,3804.3333333333335,,283.94736842105266,448.0,,8260.0
,,,,,45.0,,2326.9666666666667,,-3.0277777777777777,434.0,,1236.0
,,,,,45.0,,1920.8333333333333,,-30.393939393939394,512.0,,-688.0
,,,,,58.0,,1473.5,,175.2,575.0,,1609.0
,,,,,56.0,,-371.5,,37.55555555555556,599.0,,2929.0
,,,,,60.0,,1786.5,,140.58064516129033,708.0,,2479.0
,,,,,75.0,,148.0,,95.04347826086956,716.0,,2561.0
,,,,,75.0,,641.0,,14.64,1388.0,,206.0
,,,,,93.0,,597.0,,87.78947368421052,1244.0,,838.0
,,,,,85.0,,1039.5,,10.157894736842104,1620.0,,-112.0
,,,,,86.0,,-938.0,,88.71428571428571,1714.0,,1788.0
,,,,,99.0,,1032.0,,70.44444444444444,1698.0,,1468.0
,,,,,88.0,,1168.1666666666667,,3333.3333333333335,2384.0,,-662.0
,,,,,,,,,,2195.0,,60000.0
2,1090668784959,56,True,False,24.0,899.0,672.8333333333334,950.0,125.27777777777777,1241.0,2879.0,2175.0
,,,,,20.0,,98.5,,41.666666666666664,755.0,,1205.0
,,,,,21.0,,1011.3333333333334,,46.40625,605.0,,2465.0
,,,,,10.0,,1649.8333333333333,,33.333333333333336,438.0,,1700.0
,,,,,21.0,,-1265.1666666666667,,186.47058823529412,45.0,,3035.0
,,,,,27.0,,481.8333333333333,,241.38888888888889,370.0,,4495.0
,,,,,23.0,,-475.0,,60.68181818181818,453.0,,3705.0
,,,,,10.0,,264.73333333333335,,115.0,495.0,,2535.0
,,,,,33.0,,-1497.5,,166.0,70.0,,2805.0
,,,,,32.0,,-1567.3333333333333,,113.18181818181819,373.0,,2805.0
,,,,,33.0,,-942.3333333333334,,80.3125,374.0,,2490.0
,,,,,34.0,,-562.0,,39.18181818181818,405.0,,2470.0
,,,,,30.0,,-381.8333333333333,,162.3684210526316,427.0,,3670.0
,,,,,37.0,,-868.2666666666667,,88.71428571428571,369.0,,2619.0
,,,,,31.0,,-666.0,,62.80952380952381,290.0,,4299.0
,,,,,40.0,,-307.5,,36.875,453.0,,2265.0
,,,,,45.0,,-558.6666666666666,,183.05555555555554,464.0,,3265.0
,,,,,39.0,,1513.0,,46.333333333333336,601.0,,3623.0
,,,,,39.0,,-333.6666666666667,,211.8,462.0,,3556.0
,,,,,37.0,,1218.8333333333333,,17.2,477.0,,1064.0
,,,,,42.0,,3866.6666666666665,,-9.91891891891892,503.0,,-2052.0
,,,,,43.0,,5125.166666666667,,-71.80645161290323,483.0,,-1966.0
,,,,,42.0,,16332.5,,-119.11111111111111,505.0,,-4073.0
,,,,,45.0,,16676.5,,-287.59090909090907,505.0,,-13129.0
,,,,,48.0,,18009.166666666668,,-395.0444444444444,597.0,,-12557.0
,,,,,44.0,,15310.0,,-292.3777777777778,616.0,,-13207.0
,,,,,48.0,,15054.666666666666,,-283.30232558139534,522.0,,-12447.0
,,,,,52.0,,60000.0,,-289.70454545454544,543.0,,-12177.0
2,1098846070584,82,True,False,17.0,1474.0,2220.0,1596.0,10.606060606060606,84.0,3823.0,1970.0
,,,,,27.0,,337.6666666666667,,70.4,93.0,,980.0
,,,,,27.0,,51.166666666666664,,70.22727272727273,631.0,,1490.0
,,,,,13.0,,470.5,,42.166666666666664,34.0,,1880.0
,,,,,40.0,,-723.5,,115.0,432.0,,2305.0
,,,,,35.0,,-1800.6666666666667,,175.71428571428572,432.0,,3130.0
,,,,,34.0,,192.33333333333334,,136.66666666666666,370.0,,3170.0
,,,,,31.0,,991.3333333333334,,74.78260869565217,326.0,,2180.0
,,,,,34.0,,-8289.0,,575.2631578947369,315.0,,11730.0
,,,,,36.0,,-9125.5,,615.6666666666666,414.0,,10290.0
,,,,,33.0,,-8395.833333333334,,456.36842105263156,398.0,,10660.0
,,,,,30.0,,-2860.0,,259.0,394.0,,10080.0
,,,,,31.0,,-4597.5,,382.3125,415.0,,7736.0
,,,,,33.0,,-5006.533333333334,,310.0833333333333,404.0,,9137.0
,,,,,31.0,,-5005.133333333333,,391.84615384615387,412.0,,9209.0
,,,,,30.0,,-4673.5,,332.1363636363636,388.0,,9273.0
,,,,,32.0,,-4689.166666666667,,342.9047619047619,383.0,,8734.0
,,,,,31.0,,-5545.1,,581.5833333333334,389.0,,9073.0
,,,,,31.0,,-6850.733333333334,,450.8125,376.0,,9209.0
,,,,,31.0,,-3990.6666666666665,,312.8181818181818,365.0,,9273.0
,,,,,31.0,,-4866.833333333333,,427.4166666666667,378.0,,8734.0
,,,,,31.0,,-5889.6,,331.4,376.0,,8998.0
,,,,,31.0,,-4856.4,,378.7,367.0,,8214.0
,,,,,39.0,,-5825.833333333333,,347.60869565217394,396.0,,8373.0
,,,,,43.0,,-8012.066666666667,,467.27777777777777,488.0,,8755.0
,,,,,40.0,,-7612.666666666667,,502.7647058823529,456.0,,10272.0
,,,,,36.0,,-6825.833333333333,,521.2222222222222,458.0,,10063.0
,,,,,41.0,,-10012.5,,528.1578947368421,489.0,,10655.0
,,,,,43.0,,-10818.0,,637.0588235294117,487.0,,12365.0
,,,,,42.0,,-80.83333333333333,,637.7777777777778,464.0,,11905.0
,,,,,41.0,,349.5,,109.25,469.0,,2855.0
,,,,,42.0,,-855.3333333333334,,73.25,449.0,,2935.0
,,,,,42.0,,-889.6666666666666,,64.75,545.0,,1595.0
,,,,,43.0,,931.5,,72.5,480.0,,2235.0
,,,,,44.0,,649.5,,57.17391304347826,506.0,,3315.0
,,,,,47.0,,389.0,,73.95833333333333,558.0,,1795.0
,,,,,48.0,,2351.3333333333335,,13.185185185185185,592.0,,821.0
,,,,,56.0,,4263.166666666667,,-43.48936170212766,738.0,,-1919.0
,,,,,62.0,,4231.5,,-48.35,998.0,,-1724.0
,,,,,66.0,,5531.5,,-67.17073170731707,1336.0,,-2274.0
,,,,,121.0,,60000.0,,-145.25714285714287,1629.0,,-5054.0
1,1422170395970,39,True,False,29.0,641.0,286.3333333333333,640.0,55.208333333333336,1599.0,1106.0,2050.0
,,,,,25.0,,898.1666666666666,,17.142857142857142,818.0,,1370.0
,,,,,16.0,,873.1666666666666,,27.142857142857142,742.0,,1370.0
,,,,,11.0,,439.3666666666667,,79.21052631578948,527.0,,1120.0
,,,,,24.0,,80.5,,27.5,39.0,,3205.0
,,,,,38.0,,1411.3333333333333,,51.89655172413793,347.0,,1665.0
,,,,,36.0,,-275.0,,46.2,361.0,,1975.0
,,,,,37.0,,-1784.7,,101.83333333333333,393.0,,3215.0
,,,,,36.0,,-1874.0,,141.36363636363637,369.0,,4115.0
,,,,,39.0,,-3614.6666666666665,,350.6666666666667,415.0,,4520.0
,,,,,38.0,,-1411.3333333333333,,350.7894736842105,398.0,,6780.0
,,,,,37.0,,-1185.1666666666667,,205.2941176470588,443.0,,5625.0
,,,,,36.0,,-12685.666666666666,,1122.3333333333333,431.0,,6820.0
,,,,,39.0,,-5259.5,,285.625,405.0,,8340.0
,,,,,38.0,,-16323.833333333334,,997.6470588235294,408.0,,17860.0
,,,,,39.0,,-17037.0,,1003.8235294117648,437.0,,18160.0
,,,,,41.0,,-18788.5,,1043.3333333333333,404.0,,19575.0
,,,,,41.0,,-20851.0,,1110.3157894736842,407.0,,21856.0
,,,,,41.0,,-23969.0,,1428.8235294117646,371.0,,24802.0
,,,,,,,,,,385.0,,60000.0
1,960673491120,59,True,False,27.0,1061.0,327.0,1062.0,53.40909090909091,1646.0,1619.0,2010.0
,,,,,22.0,,833.8333333333334,,18.6,591.0,,1470.0
,,,,,18.0,,-171.66666666666666,,62.758620689655174,461.0,,1450.0
,,,,,9.0,,1644.4666666666667,,108.86363636363636,391.0,,1280.0
,,,,,17.0,,-5517.333333333333,,306.6666666666667,28.0,,8300.0
,,,,,40.0,,-6914.666666666667,,462.0,381.0,,10890.0
,,,,,38.0,,-9168.333333333334,,541.4705882352941,342.0,,12846.0
,,,,,38.0,,-10722.166666666666,,626.1176470588235,340.0,,14789.0
,,,,,36.0,,-9826.266666666666,,606.8181818181819,422.0,,12769.0
,,,,,32.0,,-8596.233333333334,,744.2307692307693,402.0,,13453.0
,,,,,33.0,,-7606.533333333334,,503.0,536.0,,12541.0
,,,,,32.0,,-3939.7,,253.10526315789474,422.0,,10914.0
,,,,,31.0,,-2973.733333333333,,290.46153846153845,440.0,,7624.0
,,,,,45.0,,-2855.6666666666665,,160.15384615384616,502.0,,3689.0
,,,,,43.0,,-10763.2,,769.9285714285714,474.0,,13681.0
,,,,,43.0,,-10406.633333333333,,699.0555555555555,490.0,,14491.0
,,,,,42.0,,-11305.666666666666,,700.578947368421,483.0,,15446.0
,,,,,41.0,,-11036.0,,663.8823529411765,459.0,,14641.0
,,,,,42.0,,-10731.0,,587.7727272727273,466.0,,14851.0
,,,,,42.0,,-10971.0,,723.8125,459.0,,14566.0
,,,,,42.0,,-10763.666666666666,,599.5263157894736,477.0,,14851.0
,,,,,41.0,,-11003.0,,654.1764705882352,469.0,,14441.0
,,,,,40.0,,-11778.5,,740.0625,467.0,,13991.0
,,,,,45.0,,-11364.666666666666,,889.125,456.0,,15926.0
,,,,,42.0,,-13204.5,,912.0666666666667,509.0,,15596.0
,,,,,42.0,,-13411.0,,1153.0666666666666,481.0,,16086.0
,,,,,41.0,,-4853.4,,770.4285714285714,469.0,,16496.0
,,,,,47.0,,-4029.3333333333335,,383.3333333333333,484.0,,7561.0
,,,,,51.0,,-3708.0,,339.6111111111111,725.0,,6868.0
,,,,,,,,,,754.0,,60000.0
2,719123361096,38,True,False,27.0,574.0,351.1666666666667,587.0,65.41666666666667,1426.0,510.0,2050.0
,,,,,22.0,,737.6666666666666,,26.19047619047619,860.0,,1410.0
,,,,,20.0,,-627.1666666666666,,63.1578947368421,708.0,,1930.0
,,,,,19.0,,-668.0,,102.0,47.0,,3625.0
,,,,,15.0,,-1630.0,,114.31818181818181,400.0,,3090.0
,,,,,10.0,,1108.0,,92.96875,396.0,,3090.0
,,,,,35.0,,-1846.0,,136.07142857142858,33.0,,2910.0
,,,,,34.0,,-2135.0,,124.47368421052632,331.0,,2955.0
,,,,,34.0,,-3051.3333333333335,,218.88888888888889,289.0,,4480.0
,,,,,35.0,,-9739.833333333334,,509.5833333333333,314.0,,14400.0
,,,,,36.0,,-8585.166666666666,,526.6666666666666,388.0,,11890.0
,,,,,35.0,,-7244.666666666667,,484.0,381.0,,11310.0
,,,,,38.0,,-11099.666666666666,,583.1578947368421,393.0,,10590.0
,,,,,39.0,,-10918.666666666666,,631.0526315789474,437.0,,12890.0
,,,,,40.0,,-7739.666666666667,,409.3157894736842,493.0,,9770.0
,,,,,37.0,,-8017.733333333334,,518.5294117647059,571.0,,10257.0
,,,,,34.0,,103.03333333333333,,990.0,532.0,,10831.0
,,,,,38.0,,2696.6666666666665,,-16.285714285714285,571.0,,1338.0
,,,,,39.0,,60000.0,,-11.3125,583.0,,-1072.0
1,1196295250215,50,False,True,30.0,701.0,730.0,835.0,58.04347826086956,1380.0,1400.0,2320.0
,,,,,18.0,,1969.3333333333333,,26.428571428571427,830.0,,1160.0
,,,,,21.0,,-101.66666666666667,,56.31578947368421,91.0,,1825.0
,,,,,18.0,,585.8333333333334,,32.241379310344826,474.0,,1270.0
,,,,,18.0,,650.6666666666666,,16.25,513.0,,1090.0
,,,,,16.0,,1570.8666666666666,,41.130434782608695,392.0,,1690.0
,,,,,13.0,,81.33333333333333,,71.25,352.0,,1805.0
,,,,,14.0,,-610.7666666666667,,125.8,382.0,,1748.0
,,,,,13.0,,-1768.3,,133.0,364.0,,1848.0
,,,,,14.0,,-1567.7333333333333,,139.13333333333333,34.0,,4152.0
,,,,,32.0,,761.2666666666667,,122.76470588235294,334.0,,3502.0
,,,,,34.0,,1996.8333333333333,,88.83333333333333,371.0,,902.0
,,,,,35.0,,1522.0,,-9.484848484848484,361.0,,532.0
,,,,,36.0,,312.26666666666665,,166.83333333333334,333.0,,2137.0
,,,,,34.0,,1027.6666666666667,,-8.516129032258064,325.0,,3139.0
,,,,,33.0,,539.0,,158.9090909090909,327.0,,3139.0
,,,,,33.0,,1060.6666666666667,,214.6,324.0,,3139.0
,,,,,35.0,,-1360.3333333333333,,180.10526315789474,332.0,,3400.0
,,,,,39.0,,-4073.0666666666666,,298.6470588235294,413.0,,3352.0
,,,,,35.0,,-3382.6666666666665,,216.66666666666666,484.0,,4935.0
,,,,,42.0,,-6041.333333333333,,348.0,408.0,,7109.0
,,,,,43.0,,-9621.233333333334,,566.1176470588235,472.0,,10252.0
,,,,,43.0,,-9000.5,,587.0526315789474,468.0,,13492.0
,,,,,51.0,,-15380.866666666667,,770.6,577.0,,14617.0
,,,,,136.0,,-60000.0,,3333.3333333333335,497.0,,19166.0
1,620079482544,47,False,True,28.0,850.0,791.1666666666666,850.0,19.464285714285715,1605.0,2983.0,2320.0
,,,,,19.0,,340.1666666666667,,80.23809523809524,133.0,,1265.0
,,,,,29.0,,837.3333333333334,,26.944444444444443,491.0,,1390.0
,,,,,21.0,,-285.0,,81.92307692307692,525.0,,1200.0
,,,,,13.0,,1906.0,,69.8,460.0,,3521.0
,,,,,39.0,,-1780.1666666666667,,322.57142857142856,97.0,,5929.0
,,,,,37.0,,-3180.1666666666665,,329.3888888888889,359.0,,6949.0
,,,,,39.0,,-5694.0,,439.9583333333333,371.0,,8914.0
,,,,,40.0,,-4952.666666666667,,330.3333333333333,417.0,,7354.0
,,,,,41.0,,-4798.5,,304.1875,390.0,,7586.0
,,,,,41.0,,-4514.0,,298.85,459.0,,6772.0
,,,,,36.0,,-4373.666666666667,,244.55555555555554,508.0,,5972.0
,,,,,36.0,,-10389.833333333334,,583.5714285714286,372.0,,13587.0
,,,,,38.0,,-2067.1666666666665,,438.8888888888889,493.0,,12470.0
,,,,,41.0,,-2401.0,,239.5,546.0,,4340.0
,,,,,40.0,,-2125.1666666666665,,170.10714285714286,600.0,,5383.0
,,,,,41.0,,-2742.6666666666665,,227.65217391304347,572.0,,6886.0
,,,,,43.0,,-6865.5,,484.8636363636364,517.0,,9422.0
,,,,,41.0,,-6726.833333333333,,464.89473684210526,489.0,,11838.0
,,,,,45.0,,-9407.333333333334,,540.9545454545455,491.0,,15511.0
,,,,,45.0,,-19348.833333333332,,954.1428571428571,435.0,,17487.0
,,,,,42.0,,-18175.333333333332,,1186.157894736842,620.0,,23072.0
,,,,,55.0,,-22647.0,,1612.857142857143,641.0,,24290.0
,,,,,,,,,,648.0,,60000.0
2,543125413140,35,False,True,31.0,500.0,566.3333333333334,588.0,61.2,1461.0,2090.0,2425.0
,,,,,25.0,,768.5,,4.62962962962963,814.0,,275.0
,,,,,18.0,,248.5,,29.09090909090909,642.0,,1165.0
,,,,,15.0,,771.6666666666666,,7.148148148148148,538.0,,1120.0
,,,,,11.0,,4144.166666666667,,55.5,509.0,,2238.0
,,,,,12.0,,1228.7,,151.0,531.0,,1103.0
,,,,,22.0,,-2054.7,,92.95238095238095,49.0,,1988.0
,,,,,41.0,,-4114.4,,99.8125,51.0,,2747.0
,,,,,40.0,,-3975.6666666666665,,81.2,423.0,,2267.0
,,,,,42.0,,-3735.0,,107.18181818181819,444.0,,1488.0
,,,,,37.0,,-162.2,,38.73913043478261,451.0,,1123.0
,,,,,10.0,,5086.733333333334,,32.77777777777778,417.0,,787.0
,,,,,36.0,,-31.233333333333334,,39.166666666666664,440.0,,6408.0
,,,,,47.0,,1042.0,,57.111111111111114,534.0,,2537.0
,,,,,53.0,,1364.0,,126.1,691.0,,868.0
,,,,,59.0,,4171.5,,-33.31578947368421,1146.0,,-348.0
,,,,,89.0,,60000.0,,-71.63414634146342,1442.0,,-2557.0
,,,,,,,,,,3985.0,,-60000.0
1,726638891923,41,False,True,33.0,703.0,475.3333333333333,703.0,16.136363636363637,1602.0,1618.0,2050.0
,,,,,28.0,,697.1666666666666,,61.42857142857143,936.0,,1410.0
,,,,,22.0,,-14.333333333333334,,51.4,600.0,,1220.0
,,,,,10.0,,1348.8333333333333,,82.58064516129032,482.0,,2000.0
,,,,,8.0,,570.6666666666666,,75.9090909090909,35.0,,2465.0
,,,,,34.0,,552.8333333333334,,148.6,40.0,,2890.0
,,,,,37.0,,-792.3333333333334,,95.0,342.0,,1920.0
,,,,,36.0,,843.6666666666666,,35.0,361.0,,785.0
,,,,,35.0,,716.6666666666666,,36.6,357.0,,-300.0
,,,,,33.0,,246.5,,48.63636363636363,397.0,,-320.0
,,,,,32.0,,157.03333333333333,,47.666666666666664,371.0,,2492.0
,,,,,32.0,,8575.5,,92.18181818181819,394.0,,3821.0
,,,,,35.0,,5971.3,,-114.78048780487805,403.0,,-4819.0
,,,,,33.0,,4018.8333333333335,,-23.65714285714286,400.0,,-3433.0
,,,,,39.0,,3805.133333333333,,-45.04761904761905,411.0,,-2474.0
,,,,,41.0,,931.3666666666667,,34.0,451.0,,-2064.0
,,,,,46.0,,397.8333333333333,,170.22222222222223,473.0,,1275.0
,,,,,52.0,,-1364.5,,112.64285714285714,567.0,,907.0
,,,,,57.0,,-2823.3333333333335,,297.875,542.0,,5211.0
,,,,,60.0,,-5536.666666666667,,426.5,641.0,,4791.0
,,,,,,,,,,607.0,,60000.0
2,292357119411,50,True,False,28.0,881.0,1797.1666666666667,939.0,54.285714285714285,84.0,1665.0,2320.0
,,,,,28.0,,491.1666666666667,,95.25,87.0,,1785.0
,,,,,24.0,,-54.5,,29.2,525.0,,1440.0
,,,,,23.0,,242.5,,59.0,456.0,,1190.0
,,,,,15.0,,-87.33333333333333,,47.22222222222222,526.0,,1090.0
,,,,,13.0,,-31.833333333333332,,46.06060606060606,63.0,,2180.0
,,,,,35.0,,-657.8333333333334,,101.5909090909091,378.0,,1450.0
,,,,,36.0,,-1054.1666666666667,,109.0,479.0,,1480.0
,,,,,37.0,,182.33333333333334,,147.6,427.0,,3015.0
,,,,,36.0,,301.06666666666666,,90.3225806451613,535.0,,1755.0
,,,,,38.0,,816.5,,15.294117647058824,523.0,,1845.0
,,,,,34.0,,1626.1666666666667,,-14.9,498.0,,1342.0
,,,,,34.0,,2601.8333333333335,,127.96153846153847,381.0,,2092.0
,,,,,37.0,,3099.0,,-7.7368421052631575,438.0,,-324.0
,,,,,36.0,,2003.8333333333333,,140.30769230769232,440.0,,1299.0
,,,,,42.0,,1176.5,,-8.833333333333334,468.0,,479.0
,,,,,42.0,,865.0,,47.608695652173914,488.0,,1224.0
,,,,,39.0,,5274.5,,-22.416666666666668,459.0,,1961.0
,,,,,47.0,,6210.5,,-121.25581395348837,735.0,,-2474.0
,,,,,48.0,,3306.0,,-56.81578947368421,700.0,,-2024.0
,,,,,51.0,,4004.0,,-91.6046511627907,794.0,,-1064.0
,,,,,57.0,,3876.0,,-31.257142857142856,922.0,,-1389.0
,,,,,52.0,,6147.333333333333,,-87.04878048780488,1105.0,,-3659.0
,,,,,48.0,,20404.0,,-177.64285714285714,1034.0,,-5495.0
,,,,,60.0,,60000.0,,-616.9032258064516,1243.0,,-19174.0
2,952316064379,86,True,False,28.0,1687.0,465.1666666666667,1686.0,81.8,1415.0,3940.0,2320.0
,,,,,23.0,,-83.0,,36.25,61.0,,1300.0
,,,,,29.0,,-653.6,,104.28571428571429,56.0,,1880.0
,,,,,45.0,,27.166666666666668,,81.76470588235294,522.0,,1470.0
,,,,,42.0,,102.16666666666667,,99.44444444444444,452.0,,2490.0
,,,,,39.0,,-56.5,,113.51851851851852,466.0,,2010.0
,,,,,35.0,,-255.66666666666666,,48.07692307692308,368.0,,1570.0
,,,,,36.0,,-571.1666666666666,,76.92307692307692,375.0,,1740.0
,,,,,38.0,,-3638.3333333333335,,238.23529411764707,451.0,,3205.0
,,,,,37.0,,-2718.0,,196.31578947368422,460.0,,5135.0
,,,,,36.0,,-9352.0,,656.7777777777778,384.0,,14462.0
,,,,,35.0,,-8736.666666666666,,488.5652173913044,475.0,,10822.0
,,,,,36.0,,-9321.333333333334,,518.7222222222222,467.0,,12097.0
,,,,,38.0,,-7183.833333333333,,379.8421052631579,422.0,,11377.0
,,,,,35.0,,-7688.666666666667,,405.36842105263156,440.0,,10817.0
,,,,,36.0,,-9415.166666666666,,554.8235294117648,444.0,,12197.0
,,,,,37.0,,-8845.333333333334,,632.625,436.0,,11477.0
,,,,,37.0,,-9481.333333333334,,594.6875,421.0,,10917.0
,,,,,36.0,,-8946.333333333334,,526.7647058823529,422.0,,11810.0
,,,,,36.0,,-7474.833333333333,,464.625,407.0,,10564.0
,,,,,35.0,,-9752.333333333334,,583.4705882352941,435.0,,10959.0
,,,,,36.0,,-7565.0,,528.2,370.0,,12499.0
,,,,,38.0,,-9839.833333333334,,658.6,386.0,,12364.0
,,,,,35.0,,-9748.0,,521.5263157894736,387.0,,13039.0
,,,,,36.0,,-9607.166666666666,,598.75,366.0,,12769.0
,,,,,37.0,,-7514.0,,594.625,388.0,,11849.0
,,,,,36.0,,-8997.166666666666,,542.6470588235294,398.0,,12831.0
,,,,,38.0,,-9332.333333333334,,620.0,379.0,,12723.0
,,,,,42.0,,-9342.5,,623.4782608695652,433.0,,12525.0
,,,,,43.0,,-9492.5,,635.5555555555555,440.0,,13325.0
,,,,,42.0,,-8795.833333333334,,500.4347826086956,509.0,,12090.0
,,,,,40.0,,-10781.333333333334,,754.7222222222222,480.0,,13960.0
,,,,,45.0,,-11098.5,,662.25,484.0,,15285.0
,,,,,44.0,,-11169.5,,764.3333333333334,529.0,,13945.0
,,,,,39.0,,-10189.666666666666,,749.4117647058823,548.0,,14585.0
,,,,,42.0,,-9392.833333333334,,510.30434782608694,503.0,,14393.0
,,,,,41.0,,-4357.666666666667,,531.047619047619,496.0,,13227.0
,,,,,50.0,,-3213.0,,186.1764705882353,599.0,,6325.0
,,,,,50.0,,6566.833333333333,,163.5,619.0,,5165.0
,,,,,48.0,,7767.0,,-168.5,621.0,,-4631.0
,,,,,50.0,,9061.166666666666,,-213.4390243902439,614.0,,-5651.0
,,,,,50.0,,11406.833333333334,,-224.42857142857142,617.0,,-6811.0
,,,,,57.0,,60000.0,,-205.9387755102041,694.0,,-8491.0
2,1063527278093,68,True,False,25.0,1198.0,551.1666666666666,1282.0,39.310344827586206,1421.0,3656.0,2260.0
,,,,,23.0,,847.1666666666666,,15.303030303030303,874.0,,540.0
,,,,,16.0,,249.5,,-0.8571428571428571,681.0,,1140.0
,,,,,14.0,,2635.3333333333335,,17.75,531.0,,1360.0
,,,,,17.0,,825.3,,1.5909090909090908,57.0,,1246.0
,,,,,13.0,,6080.233333333334,,4.068181818181818,427.0,,-590.0
,,,,,32.0,,10105.0,,-124.975,49.0,,-3532.0
,,,,,36.0,,10542.333333333334,,-245.4047619047619,461.0,,-6538.0
,,,,,37.0,,4762.3,,-128.24324324324326,446.0,,-6390.0
,,,,,42.0,,4521.0,,-133.23809523809524,405.0,,-6391.0
,,,,,16.0,,7063.133333333333,,-168.57777777777778,411.0,,-6231.0
,,,,,39.0,,6066.333333333333,,-165.44444444444446,528.0,,-6926.0
,,,,,19.0,,9696.5,,-165.3658536585366,436.0,,-6720.0
,,,,,36.0,,19586.4,,-453.09302325581393,428.0,,-7805.0
,,,,,33.0,,21506.866666666665,,-429.97777777777776,459.0,,-16953.0
,,,,,31.0,,19465.066666666666,,-393.2173913043478,428.0,,-15877.0
,,,,,31.0,,19549.6,,-441.54545454545456,417.0,,-16241.0
,,,,,32.0,,22063.466666666667,,-500.3181818181818,403.0,,-15085.0
,,,,,32.0,,17760.333333333332,,-356.8958333333333,472.0,,-16413.0
,,,,,33.0,,19355.033333333333,,-449.83720930232556,443.0,,-16268.0
,,,,,33.0,,17291.5,,-352.25531914893617,475.0,,-15774.0
,,,,,38.0,,16992.766666666666,,-361.1489361702128,406.0,,-14696.0
,,,,,38.0,,16980.933333333334,,-387.94444444444446,452.0,,-14040.0
,,,,,43.0,,16198.033333333333,,-330.3061224489796,511.0,,-14770.0
,,,,,48.0,,15934.5,,-325.0408163265306,740.0,,-13892.0
,,,,,48.0,,15837.5,,-336.1842105263158,824.0,,-12970.0
,,,,,52.0,,15775.0,,-323.25581395348837,801.0,,-13320.0
,,,,,53.0,,16145.0,,-358.77777777777777,849.0,,-13910.0
,,,,,51.0,,18495.0,,-402.39130434782606,810.0,,-14090.0
,,,,,54.0,,18392.833333333332,,-374.6938775510204,1057.0,,-17390.0
,,,,,54.0,,19145.166666666668,,-423.44444444444446,1044.0,,-15940.0
,,,,,58.0,,21615.0,,-500.93023255813955,1216.0,,-18500.0
,,,,,62.0,,22604.333333333332,,-492.17391304347825,1484.0,,-21260.0
,,,,,93.0,,60000.0,,-365.125,1586.0,,-13240.0
1,457515457747,81,True,False,20.0,1601.0,1843.6666666666667,1600.0,83.57142857142857,86.0,4527.0,2320.0
,,,,,36.0,,181.83333333333334,,72.5925925925926,93.0,,1570.0
,,,,,29.0,,648.8333333333334,,43.94736842105263,45.0,,1835.0
,,,,,42.0,,-397.0,,99.61538461538461,493.0,,1720.0
,,,,,44.0,,192.83333333333334,,45.5,437.0,,1745.0
,,,,,36.0,,-160.16666666666666,,76.42857142857143,452.0,,1125.0
,,,,,35.0,,-602.6666666666666,,52.35294117647059,366.0,,1090.0
,,,,,35.0,,280.3333333333333,,76.2,414.0,,1080.0
,,,,,33.0,,2931.6666666666665,,11.851851851851851,390.0,,1300.0
,,,,,32.0,,1294.1666666666667,,-5.0,390.0,,770.0
,,,,,31.0,,2852.6666666666665,,71.5,377.0,,1370.0
,,,,,32.0,,1716.5,,5.363636363636363,442.0,,967.0
,,,,,32.0,,2303.0,,159.47368421052633,349.0,,2250.0
,,,,,32.0,,2696.0,,129.3684210526316,386.0,,1630.0
,,,,,32.0,,1732.5,,39.77777777777778,371.0,,2021.0
,,,,,32.0,,1430.0,,177.875,343.0,,3279.0
,,,,,33.0,,955.8333333333334,,55.44,350.0,,3447.0
,,,,,35.0,,-542.6666666666666,,42.642857142857146,360.0,,3507.0
,,,,,34.0,,-675.3333333333334,,135.0909090909091,397.0,,4507.0
,,,,,32.0,,-4120.066666666667,,313.88,403.0,,7067.0
,,,,,39.0,,-3128.0,,364.85714285714283,363.0,,7603.0
,,,,,36.0,,1606.0,,333.05555555555554,432.0,,5228.0
,,,,,33.0,,9864.4,,31.545454545454547,486.0,,3234.0
,,,,,40.0,,4696.7,,-101.32558139534883,454.0,,-4693.0
,,,,,40.0,,3442.233333333333,,-16.16216216216216,420.0,,-1932.0
,,,,,42.0,,3728.1666666666665,,-85.7560975609756,442.0,,-476.0
,,,,,44.0,,4878.0,,-58.23809523809524,471.0,,-2396.0
,,,,,47.0,,6747.5,,-137.22857142857143,489.0,,-3103.0
,,,,,48.0,,6757.833333333333,,-127.78378378378379,619.0,,-4443.0
,,,,,50.0,,-2554.8333333333335,,145.66666666666666,678.0,,3458.0
,,,,,51.0,,-732.0,,219.8846153846154,631.0,,5220.0
,,,,,52.0,,-510.3,,43.34782608695652,839.0,,1042.0
,,,,,50.0,,611.6666666666666,,53.44444444444444,757.0,,1242.0
