"winnerIndex","seed","turns","crystalWin","unitWin","co_generations","co_championHostFindGen","co_championHostFitnesses","co_championParasiteFindGen","co_championParasiteFitnesses","oe_generations","oe_championHostFindGen","oe_championFitnesses"
"1","392120391716","61","True","False","25.0","25.0","704.1666666666666","25.0","41.607142857142854","1549.0","2.0","2220.0"
"","","","","","21.0","21.0","376.5","21.0","48.275862068965516","878.0","3.0","1515.0"
"","","","","","13.0","13.0","821.8333333333334","13.0","23.181818181818183","38.0","7.0","1650.0"
"","","","","","17.0","17.0","862.0","17.0","28.571428571428573","438.0","66.0","1000.0"
"","","","","","18.0","18.0","-330.3333333333333","18.0","56.0","450.0","12.0","810.0"
"","","","","","35.0","35.0","-1726.3333333333333","35.0","50.45454545454545","43.0","34.0","2230.0"
"","","","","","11.0","11.0","604.1666666666666","11.0","118.33333333333333","310.0","140.0","2680.0"
"","","","","","37.0","37.0","918.6666666666666","37.0","11.956521739130435","389.0","247.0","765.0"
"","","","","","37.0","37.0","9834.0","37.0","-21.486486486486488","373.0","39.0","230.0"
"","","","","","35.0","35.0","10101.0","35.0","-199.59183673469389","364.0","198.0","-8220.0"
"","","","","","63.0","63.0","10342.0","63.0","-216.22222222222223","554.0","13.0","-9070.0"
"","","","","","69.0","69.0","10328.666666666666","69.0","-179.6875","739.0","626.0","-6418.0"
"","","","","","66.0","66.0","12754.0","66.0","-270.8636363636364","737.0","177.0","-8023.0"
"","","","","","63.0","63.0","12036.666666666666","63.0","-251.74468085106383","650.0","26.0","-6362.0"
"","","","","","68.0","68.0","11587.5","68.0","-236.78571428571428","726.0","97.0","-9212.0"
"","","","","","68.0","68.0","11030.5","68.0","-254.41860465116278","719.0","466.0","-7620.0"
"","","","","","69.0","69.0","11670.0","69.0","-248.29787234042553","709.0","333.0","-8435.0"
"","","","","","69.0","69.0","13426.666666666666","69.0","-304.77272727272725","685.0","14.0","-7950.0"
"","","","","","64.0","64.0","11958.166666666666","64.0","-241.9047619047619","752.0","52.0","-8580.0"
"","","","","","68.0","68.0","12535.333333333334","68.0","-261.1458333333333","699.0","174.0","-7560.0"
"","","","","","71.0","71.0","13777.333333333334","71.0","-310.39473684210526","723.0","138.0","-9057.0"
"","","","","","67.0","67.0","1382.8333333333333","66.0","93.86363636363636","705.0","181.0","1277.0"
"","","","","","67.0","67.0","-1383.0","67.0","93.44444444444444","724.0","693.0","3602.0"
"","","","","","72.0","72.0","569.0","72.0","91.22222222222223","819.0","172.0","2692.0"
"","","","","","78.0","78.0","-1244.5","78.0","75.6","937.0","13.0","1312.0"
"","","","","","86.0","86.0","-1246.3333333333333","86.0","179.35","912.0","271.0","2787.0"
"","","","","","90.0","90.0","-627.0","90.0","193.52631578947367","1258.0","11.0","2847.0"
"","","","","","99.0","99.0","-2908.5","99.0","179.1875","1356.0","264.0","2322.0"
"","","","","","113.0","113.0","-2724.5","113.0","203.34615384615384","1357.0","72.0","5562.0"
"","","","","","118.0","118.0","-3893.0","118.0","196.0","1741.0","14.0","4312.0"
"","","","","","","","","","","1936.0","6.0","60000.0"
"2","56639746872","47","False","True","18.0","18.0","667.0","18.0","44.791666666666664","1086.0","1.0","2010.0"
"","","","","","17.0","17.0","299.6666666666667","17.0","89.0625","740.0","3.0","1160.0"
"","","","","","20.0","20.0","413.5","20.0","49.285714285714285","494.0","7.0","1160.0"
"","","","","","10.0","10.0","-250.66666666666666","10.0","91.29629629629629","40.0","33.0","2337.0"
"","","","","","20.0","20.0","-3688.0","20.0","355.0","340.0","48.0","4705.0"
"","","","","","20.0","20.0","-4356.333333333333","20.0","285.5263157894737","384.0","13.0","6535.0"
"","","","","","8.0","8.0","-2697.8333333333335","8.0","265.4761904761905","327.0","52.0","5990.0"
"","","","","","29.0","29.0","-4041.8333333333335","29.0","255.41666666666666","64.0","15.0","7905.0"
"","","","","","26.0","26.0","-3205.0","26.0","174.75","265.0","9.0","4820.0"
"","","","","","34.0","34.0","-1313.3333333333333","34.0","160.19230769230768","350.0","273.0","5255.0"
"","","","","","33.0","33.0","-1225.0","33.0","167.04545454545453","379.0","68.0","3515.0"
"","","","","","34.0","34.0","-1318.3333333333333","34.0","204.75","378.0","215.0","2495.0"
"","","","","","31.0","31.0","-1480.6666666666667","31.0","118.80952380952381","374.0","96.0","3195.0"
"","","","","","32.0","32.0","-1141.0","32.0","141.1904761904762","297.0","7.0","3915.0"
"","","","","","32.0","32.0","425.0","32.0","206.05555555555554","359.0","75.0","3975.0"
"","","","","","33.0","33.0","573.0","33.0","150.96153846153845","370.0","103.0","3250.0"
"","","","","","35.0","35.0","870.0","35.0","38.34615384615385","365.0","15.0","1920.0"
"","","","","","33.0","33.0","5324.5","33.0","-28.625","411.0","70.0","1462.0"
"","","","","","39.0","39.0","9873.333333333334","39.0","-205.41666666666666","546.0","9.0","-4175.0"
"","","","","","40.0","40.0","21915.0","40.0","-282.03125","704.0","640.0","-9065.0"
"","","","","","41.0","41.0","23283.5","41.0","-438.8222222222222","824.0","624.0","-19702.0"
"","","","","","50.0","50.0","25596.0","50.0","-532.75","1099.0","169.0","-22352.0"
"","","","","","71.0","1.0","60000.0","71.0","-562.6","1336.0","6.0","-25202.0"
"","","","","","","","","","","3018.0","1.0","-60000.0"
"2","1394653664363","33","False","True","27.0","27.0","802.0","27.0","15.625","1561.0","1.0","1970.0"
"","","","","","19.0","19.0","2464.8333333333335","19.0","94.23529411764706","600.0","1.0","1160.0"
"","","","","","17.0","17.0","3837.6666666666665","17.0","69.05555555555556","387.0","10.0","1138.0"
"","","","","","13.0","13.0","3663.8333333333335","13.0","-58.55555555555556","426.0","25.0","-2475.0"
"","","","","","13.0","13.0","1521.5","13.0","50.294117647058826","416.0","179.0","750.0"
"","","","","","16.0","16.0","2188.6666666666665","16.0","32.275862068965516","389.0","14.0","2175.0"
"","","","","","13.0","13.0","14660.166666666666","13.0","-66.91176470588235","370.0","8.0","293.0"
"","","","","","12.0","12.0","8959.133333333333","12.0","-226.4","383.0","63.0","-8458.0"
"","","","","","14.0","14.0","9595.3","14.0","-240.65116279069767","41.0","37.0","-8612.0"
"","","","","","16.0","16.0","9576.466666666667","15.0","-261.34090909090907","424.0","10.0","-9237.0"
"","","","","","37.0","37.0","17326.333333333332","37.0","-495.3658536585366","36.0","14.0","-10445.0"
"","","","","","38.0","38.0","15571.733333333334","38.0","-328.09302325581393","489.0","138.0","-13265.0"
"","","","","","25.0","25.0","20819.266666666666","25.0","-415.94871794871796","452.0","69.0","-14114.0"
"","","","","","54.0","54.0","20734.0","54.0","-463.0208333333333","736.0","42.0","-19830.0"
"","","","","","21.0","21.0","25248.166666666668","21.0","-527.6458333333334","768.0","54.0","-20945.0"
"","","","","","66.0","9.0","60000.0","66.0","-404.2857142857143","857.0","4.0","-14010.0"
"","","","","","","","","","","3181.0","1.0","-60000.0"
"2","998215992673","59","False","True","28.0","28.0","792.3333333333334","28.0","30.694444444444443","1282.0","1.0","2320.0"
"","","","","","20.0","20.0","-74.33333333333333","20.0","86.8","574.0","37.0","1180.0"
"","","","","","12.0","12.0","1118.0","12.0","42.083333333333336","349.0","9.0","2150.0"
"","","","","","13.0","13.0","2795.5","13.0","-1.3953488372093024","78.0","10.0","1775.0"
"","","","","","34.0","34.0","812.5","34.0","29.857142857142858","38.0","17.0","795.0"
"","","","","","33.0","33.0","-640.0","33.0","76.15384615384616","352.0","83.0","1390.0"
"","","","","","32.0","32.0","-611.8333333333334","32.0","87.61904761904762","362.0","145.0","1160.0"
"","","","","","31.0","31.0","307.1666666666667","31.0","39.61538461538461","314.0","255.0","1810.0"
"","","","","","29.0","29.0","2822.8333333333335","29.0","112.5","301.0","41.0","1840.0"
"","","","","","28.0","28.0","5763.5","28.0","26.96153846153846","308.0","10.0","181.0"
"","","","","","29.0","29.0","8297.666666666666","29.0","287.3478260869565","308.0","10.0","6420.0"
"","","","","","28.0","28.0","13398.5","28.0","-92.97368421052632","344.0","337.0","-3518.0"
"","","","","","31.0","31.0","15867.333333333334","31.0","-263.92","360.0","43.0","-9486.0"
"","","","","","35.0","35.0","10360.266666666666","35.0","-236.4102564102564","381.0","30.0","-9815.0"
"","","","","","35.0","35.0","8814.833333333334","35.0","-202.26190476190476","379.0","22.0","-9190.0"
"","","","","","35.0","35.0","8776.466666666667","35.0","-182.04347826086956","339.0","131.0","-5744.0"
"","","","","","36.0","36.0","8080.333333333333","36.0","-132.82978723404256","334.0","320.0","-4691.0"
"","","","","","38.0","38.0","8267.666666666666","38.0","-170.37209302325581","367.0","53.0","-6466.0"
"","","","","","35.0","35.0","10086.5","35.0","-148.84782608695653","398.0","10.0","-5806.0"
"","","","","","36.0","36.0","8152.333333333333","36.0","-93.0909090909091","406.0","13.0","-5757.0"
"","","","","","39.0","39.0","10256.0","39.0","-171.0","420.0","90.0","-5193.0"
"","","","","","44.0","44.0","10762.0","44.0","-199.33333333333334","526.0","45.0","-7793.0"
"","","","","","47.0","47.0","10995.833333333334","47.0","-221.42857142857142","527.0","150.0","-8735.0"
"","","","","","56.0","56.0","10883.0","56.0","-216.34146341463415","566.0","263.0","-9465.0"
"","","","","","57.0","57.0","12938.0","57.0","-300.5348837209302","952.0","20.0","-10024.0"
"","","","","","61.0","61.0","13477.0","61.0","-313.09302325581393","1246.0","18.0","-12598.0"
"","","","","","62.0","62.0","13642.5","62.0","-332.5609756097561","1163.0","26.0","-10988.0"
"","","","","","68.0","68.0","14084.333333333334","68.0","-319.09090909090907","1722.0","13.0","-13240.0"
"","","","","","80.0","1.0","60000.0","80.0","-324.04761904761904","1568.0","879.0","-13410.0"
"","","","","","","","","","","4249.0","1.0","-60000.0"
"2","526616031485","52","True","False","27.0","27.0","571.6666666666666","27.0","46.4","1610.0","1.0","2260.0"
"","","","","","20.0","20.0","407.5","20.0","38.75","842.0","10.0","1160.0"
"","","","","","18.0","18.0","877.8333333333334","18.0","5.921052631578948","508.0","6.0","1370.0"
"","","","","","15.0","15.0","1231.1666666666667","15.0","105.0","362.0","23.0","1140.0"
"","","","","","11.0","11.0","1247.8333333333333","11.0","47.903225806451616","53.0","9.0","1130.0"
"","","","","","12.0","12.0","3845.0","12.0","-45.48780487804878","310.0","47.0","-160.0"
"","","","","","15.0","15.0","4271.666666666667","15.0","-47.8421052631579","282.0","53.0","-30.0"
"","","","","","10.0","10.0","4973.333333333333","10.0","-107.04347826086956","269.0","9.0","-3424.0"
"","","","","","20.0","20.0","16667.233333333334","20.0","-148.05555555555554","42.0","10.0","-3774.0"
"","","","","","32.0","32.0","18269.233333333334","32.0","-416.34090909090907","350.0","69.0","-15004.0"
"","","","","","32.0","32.0","18789.433333333334","32.0","-398.3404255319149","337.0","112.0","-15213.0"
"","","","","","35.0","35.0","17877.633333333335","35.0","-348.4255319148936","337.0","89.0","-14694.0"
"","","","","","40.0","39.0","19309.5","40.0","-445.1162790697674","498.0","9.0","-17160.0"
"","","","","","39.0","39.0","20140.0","39.0","-437.17391304347825","523.0","10.0","-17270.0"
"","","","","","38.0","38.0","19193.5","38.0","-442.6190476190476","512.0","44.0","-17470.0"
"","","","","","38.0","38.0","18998.166666666668","38.0","-364.76190476190476","506.0","186.0","-15770.0"
"","","","","","41.0","41.0","19936.0","41.0","-458.28205128205127","502.0","8.0","-15998.0"
"","","","","","41.0","41.0","22188.0","41.0","-515.3023255813954","609.0","586.0","-17612.0"
"","","","","","44.0","44.0","22874.666666666668","44.0","-475.5833333333333","614.0","133.0","-19548.0"
"","","","","","48.0","48.0","22407.166666666668","48.0","-473.4047619047619","791.0","40.0","-20733.0"
"","","","","","49.0","49.0","17979.166666666668","49.0","-399.8888888888889","734.0","45.0","-19108.0"
"","","","","","51.0","51.0","17739.0","51.0","-354.2","740.0","669.0","-15350.0"
"","","","","","55.0","55.0","16297.0","55.0","-330.625","759.0","8.0","-14150.0"
"","","","","","57.0","57.0","19786.0","57.0","-382.3170731707317","882.0","205.0","-13830.0"
"","","","","","73.0","73.0","21416.0","73.0","-446.1666666666667","1360.0","122.0","-19376.0"
"","","","","","104.0","7.0","60000.0","104.0","-484.5128205128205","1363.0","115.0","-19016.0"
"2","979658544328","69","False","True","28.0","28.0","506.5","28.0","27.77777777777778","1651.0","1.0","2050.0"
"","","","","","19.0","19.0","-309.5","19.0","73.61111111111111","782.0","6.0","460.0"
"","","","","","19.0","19.0","477.1666666666667","19.0","54.0","656.0","9.0","1140.0"
"","","","","","11.0","11.0","783.1666666666666","11.0","36.25","80.0","25.0","1150.0"
"","","","","","39.0","39.0","-2866.5","39.0","148.86363636363637","40.0","29.0","2715.0"
"","","","","","16.0","16.0","-551.5","16.0","113.69565217391305","434.0","7.0","3320.0"
"","","","","","34.0","34.0","-1022.5","34.0","117.27272727272727","363.0","10.0","3525.0"
"","","","","","32.0","32.0","-1766.8333333333333","32.0","137.70833333333334","332.0","5.0","3505.0"
"","","","","","33.0","33.0","-405.1","33.0","83.4","305.0","105.0","3675.0"
"","","","","","34.0","34.0","-11050.166666666666","34.0","678.5294117647059","347.0","158.0","13810.0"
"","","","","","34.0","34.0","-10371.833333333334","34.0","580.5263157894736","340.0","62.0","11920.0"
"","","","","","38.0","38.0","-8304.933333333332","38.0","527.3809523809524","334.0","217.0","13905.0"
"","","","","","35.0","35.0","-9759.5","35.0","592.1052631578947","462.0","10.0","12430.0"
"","","","","","33.0","33.0","-9979.766666666666","33.0","500.5","395.0","11.0","13350.0"
"","","","","","34.0","34.0","-9796.333333333334","34.0","864.3333333333334","340.0","122.0","11910.0"
"","","","","","33.0","33.0","-10188.333333333334","33.0","637.1052631578947","332.0","36.0","12650.0"
"","","","","","34.0","34.0","-11112.166666666666","34.0","693.6111111111111","355.0","70.0","12270.0"
"","","","","","34.0","34.0","-11575.0","34.0","703.3684210526316","357.0","44.0","14369.0"
"","","","","","36.0","36.0","-11379.333333333334","36.0","759.3888888888889","349.0","22.0","14469.0"
"","","","","","35.0","35.0","-9568.666666666666","35.0","601.5","535.0","500.0","14549.0"
"","","","","","42.0","42.0","-10396.833333333334","42.0","651.5625","563.0","152.0","12555.0"
"","","","","","42.0","42.0","-14075.0","42.0","898.2352941176471","570.0","7.0","14320.0"
"","","","","","46.0","46.0","-14826.333333333334","46.0","1030.2941176470588","567.0","39.0","16580.0"
"","","","","","44.0","44.0","-12556.0","44.0","795.8333333333334","493.0","29.0","17550.0"
"","","","","","47.0","47.0","-11861.5","47.0","724.4736842105264","536.0","10.0","16200.0"
"","","","","","52.0","52.0","-12050.0","52.0","740.5263157894736","716.0","293.0","14220.0"
"","","","","","59.0","59.0","-12307.333333333334","59.0","647.3684210526316","826.0","212.0","13615.0"
"","","","","","55.0","55.0","-12039.0","55.0","714.1176470588235","811.0","55.0","14560.0"
"","","","","","58.0","58.0","-9759.0","58.0","733.875","856.0","7.0","12532.0"
"","","","","","57.0","57.0","-6817.0","57.0","484.3157894736842","1002.0","154.0","10132.0"
"","","","","","67.0","67.0","-5679.5","67.0","378.8","1236.0","400.0","8802.0"
"","","","","","65.0","64.0","-5412.0","65.0","303.7894736842105","1528.0","796.0","6162.0"
"","","","","","67.0","67.0","-5369.666666666667","67.0","330.70588235294116","1597.0","5.0","6212.0"
"","","","","","86.0","1.0","60000.0","86.0","296.6","1480.0","6.0","6112.0"
"","","","","","","","","","","3934.0","1.0","-60000.0"
"2","473125486549","73","False","True","15.0","14.0","2015.5","15.0","56.15384615384615","81.0","1.0","2260.0"
"","","","","","25.0","25.0","1114.6666666666667","25.0","60.714285714285715","46.0","5.0","1810.0"
"","","","","","26.0","26.0","-909.8333333333334","26.0","102.5925925925926","61.0","10.0","2565.0"
"","","","","","22.0","22.0","-828.3333333333334","22.0","86.30434782608695","394.0","19.0","3035.0"
"","","","","","19.0","19.0","-1198.3333333333333","19.0","118.25","440.0","310.0","2950.0"
"","","","","","9.0","9.0","-376.6666666666667","9.0","130.0","348.0","12.0","2390.0"
"","","","","","35.0","35.0","-912.6666666666666","35.0","110.83333333333333","33.0","16.0","2570.0"
"","","","","","33.0","33.0","-2531.5333333333333","33.0","174.14285714285714","315.0","72.0","5487.0"
"","","","","","34.0","34.0","-4209.0","34.0","328.9130434782609","320.0","20.0","6918.0"
"","","","","","33.0","33.0","-3757.0","33.0","239.53846153846155","357.0","10.0","6118.0"
"","","","","","34.0","34.0","-1699.5","34.0","188.8095238095238","354.0","320.0","4558.0"
"","","","","","33.0","33.0","-1979.1666666666667","33.0","200.0","351.0","66.0","4780.0"
"","","","","","36.0","36.0","-1912.0","36.0","157.10526315789474","365.0","8.0","3650.0"
"","","","","","32.0","32.0","-897.3333333333334","32.0","139.9090909090909","350.0","337.0","3830.0"
"","","","","","30.0","30.0","-1619.6666666666667","30.0","145.65217391304347","436.0","13.0","3541.0"
"","","","","","30.0","30.0","3403.8333333333335","30.0","-18.783783783783782","428.0","167.0","2667.0"
"","","","","","30.0","30.0","-539.1333333333333","30.0","93.57894736842105","479.0","37.0","1693.0"
